count,cpu_usage,memory_usage,signal
15229,20,5,no
15230,47,70,yes
15231,96,37,yes
15232,31,75,yes
15233,65,45,yes
15234,18,5,no
15235,100,52,yes
15236,26,20,no
15237,42,59,no
15238,84,70,yes
15239,84,20,yes
15240,15,26,no
15241,1,14,no
15242,33,97,yes
15243,88,44,yes
15244,40,33,no
15245,94,49,yes
15246,18,46,no
15247,61,61,yes
15248,14,39,no
15249,56,98,yes
15250,40,89,yes
15251,56,98,yes
15252,22,71,yes
15253,67,8,yes
15254,22,73,yes
15255,65,99,yes
15256,8,73,yes
15257,46,93,yes
15258,40,60,no
15259,82,4,yes
15260,34,89,yes
15261,25,63,yes
15262,80,86,yes
15263,72,43,yes
15264,90,56,yes
15265,39,1,no
15266,48,40,no
15267,98,82,yes
15268,96,93,yes
15269,21,58,no
15270,17,68,yes
15271,61,43,yes
15272,59,22,no
15273,63,46,yes
15274,19,75,yes
15275,61,35,yes
15276,93,78,yes
15277,6,94,yes
15278,97,72,yes
15279,13,31,no
15280,41,100,yes
15281,70,43,yes
15282,21,89,yes
15283,2,61,yes
15284,99,45,yes
15285,13,47,no
15286,52,68,yes
15287,18,72,yes
15288,60,78,yes
15289,32,82,yes
15290,62,23,yes
15291,8,51,no
15292,67,65,yes
15293,69,27,yes
15294,5,63,yes
15295,68,36,yes
15296,88,75,yes
15297,44,77,yes
15298,53,82,yes
15299,88,100,yes
15300,29,48,no
15301,85,54,yes
15302,35,77,yes
15303,39,26,no
15304,52,77,yes
15305,86,48,yes
15306,67,13,yes
15307,23,59,no
15308,74,68,yes
15309,17,23,no
15310,18,20,no
15311,7,7,no
15312,6,44,no
15313,61,85,yes
15314,64,50,yes
15315,29,94,yes
15316,37,19,no
15317,81,8,yes
15318,62,66,yes
15319,51,20,no
15320,72,95,yes
15321,89,12,yes
15322,96,36,yes
15323,4,29,no
15324,98,32,yes
15325,11,45,no
15326,23,29,no
15327,73,21,yes
15328,10,58,no
15329,19,80,yes
15330,4,7,no
15331,49,55,no
15332,48,6,no
15333,75,57,yes
15334,61,67,yes
15335,62,70,yes
15336,20,69,yes
15337,39,59,no
15338,28,45,no
15339,37,45,no
15340,44,9,no
15341,7,20,no
15342,20,38,no
15343,60,78,yes
15344,45,6,no
15345,50,55,no
15346,65,68,yes
15347,85,52,yes
15348,54,83,yes
15349,99,42,yes
15350,45,25,no
15351,82,5,yes
15352,91,84,yes
15353,57,55,no
15354,76,27,yes
15355,35,85,yes
15356,57,36,no
15357,54,38,no
15358,42,7,no
15359,29,6,no
15360,91,90,yes
15361,11,42,no
15362,97,78,yes
15363,39,37,no
15364,31,35,no
15365,63,75,yes
15366,68,2,yes
15367,26,13,no
15368,64,74,yes
15369,3,19,no
15370,1,48,no
15371,15,57,no
15372,57,95,yes
15373,16,34,no
15374,86,95,yes
15375,52,89,yes
15376,46,42,no
15377,8,72,yes
15378,14,57,no
15379,27,87,yes
15380,90,80,yes
15381,25,10,no
15382,85,32,yes
15383,17,83,yes
15384,18,39,no
15385,69,17,yes
15386,52,58,no
15387,71,31,yes
15388,88,51,yes
15389,21,40,no
15390,60,31,no
15391,86,58,yes
15392,99,29,yes
15393,38,81,yes
15394,62,18,yes
15395,36,49,no
15396,63,21,yes
15397,86,88,yes
15398,72,86,yes
15399,59,34,no
15400,67,98,yes
15401,28,30,no
15402,1,33,no
15403,89,48,yes
15404,5,80,yes
15405,69,52,yes
15406,10,77,yes
15407,41,64,yes
15408,30,47,no
15409,77,68,yes
15410,52,60,no
15411,14,90,yes
15412,33,52,no
15413,94,54,yes
15414,51,58,no
15415,42,57,no
15416,7,35,no
15417,63,66,yes
15418,96,77,yes
15419,45,71,yes
15420,93,89,yes
15421,14,100,yes
15422,21,66,yes
15423,95,46,yes
15424,21,83,yes
15425,35,69,yes
15426,69,63,yes
15427,33,26,no
15428,53,58,no
15429,75,66,yes
15430,87,48,yes
15431,69,42,yes
15432,80,77,yes
15433,95,8,yes
15434,50,10,no
15435,4,23,no
15436,73,85,yes
15437,56,52,no
15438,43,100,yes
15439,43,59,no
15440,71,56,yes
15441,61,58,yes
15442,22,96,yes
15443,18,10,no
15444,8,11,no
15445,13,23,no
15446,4,2,no
15447,73,12,yes
15448,12,65,yes
15449,61,8,yes
15450,41,76,yes
15451,77,6,yes
15452,38,51,no
15453,53,56,no
15454,66,57,yes
15455,52,18,no
15456,53,66,yes
15457,69,37,yes
15458,22,50,no
15459,98,56,yes
15460,59,7,no
15461,90,96,yes
15462,74,32,yes
15463,82,56,yes
15464,25,100,yes
15465,29,82,yes
15466,10,20,no
15467,13,99,yes
15468,78,58,yes
15469,20,2,no
15470,13,9,no
15471,40,50,no
15472,98,5,yes
15473,97,4,yes
15474,55,7,no
15475,66,58,yes
15476,25,27,no
15477,98,26,yes
15478,80,77,yes
15479,4,62,yes
15480,17,63,yes
15481,2,24,no
15482,68,22,yes
15483,77,10,yes
15484,55,21,no
15485,90,85,yes
15486,15,38,no
15487,56,35,no
15488,21,95,yes
15489,79,38,yes
15490,32,71,yes
15491,12,66,yes
15492,16,55,no
15493,4,50,no
15494,21,62,yes
15495,70,49,yes
15496,68,62,yes
15497,7,5,no
15498,50,84,yes
15499,3,99,yes
15500,13,86,yes
15501,72,95,yes
15502,7,2,no
15503,22,66,yes
15504,99,47,yes
15505,78,61,yes
15506,44,49,no
15507,79,39,yes
15508,50,51,no
15509,51,68,yes
15510,72,50,yes
15511,82,4,yes
15512,36,87,yes
15513,93,26,yes
15514,10,58,no
15515,18,31,no
15516,60,71,yes
15517,61,51,yes
15518,57,56,no
15519,38,38,no
15520,100,47,yes
15521,29,31,no
15522,77,84,yes
15523,63,61,yes
15524,15,51,no
15525,71,5,yes
15526,86,12,yes
15527,77,65,yes
15528,40,64,yes
15529,89,41,yes
15530,17,85,yes
15531,56,46,no
15532,62,58,yes
15533,40,94,yes
15534,35,85,yes
15535,94,23,yes
15536,81,53,yes
15537,79,93,yes
15538,84,11,yes
15539,56,70,yes
15540,84,86,yes
15541,20,92,yes
15542,58,100,yes
15543,4,47,no
15544,86,8,yes
15545,60,9,no
15546,20,78,yes
15547,54,55,no
15548,34,65,yes
15549,48,60,no
15550,78,84,yes
15551,4,3,no
15552,31,95,yes
15553,42,84,yes
15554,29,36,no
15555,98,17,yes
15556,41,74,yes
15557,38,75,yes
15558,15,1,no
15559,9,8,no
15560,28,70,yes
15561,22,80,yes
15562,10,3,no
15563,68,81,yes
15564,41,22,no
15565,46,49,no
15566,30,36,no
15567,99,10,yes
15568,52,48,no
15569,9,88,yes
15570,99,97,yes
15571,29,80,yes
15572,35,7,no
15573,63,50,yes
15574,71,24,yes
15575,17,46,no
15576,71,52,yes
15577,80,40,yes
15578,71,41,yes
15579,65,89,yes
15580,15,70,yes
15581,41,73,yes
15582,26,15,no
15583,78,60,yes
15584,47,17,no
15585,76,41,yes
15586,9,79,yes
15587,100,81,yes
15588,19,10,no
15589,88,24,yes
15590,34,85,yes
15591,66,43,yes
15592,95,2,yes
15593,82,4,yes
15594,65,36,yes
15595,98,90,yes
15596,31,36,no
15597,99,6,yes
15598,24,82,yes
15599,92,22,yes
15600,61,44,yes
15601,21,25,no
15602,82,90,yes
15603,90,46,yes
15604,71,83,yes
15605,90,100,yes
15606,81,14,yes
15607,90,31,yes
15608,56,28,no
15609,67,3,yes
15610,2,69,yes
15611,1,24,no
15612,40,9,no
15613,63,82,yes
15614,33,26,no
15615,24,20,no
15616,70,28,yes
15617,96,16,yes
15618,20,66,yes
15619,39,35,no
15620,94,85,yes
15621,87,6,yes
15622,84,86,yes
15623,72,77,yes
15624,42,41,no
15625,15,73,yes
15626,60,30,no
15627,89,15,yes
15628,1,97,yes
15629,71,36,yes
15630,74,69,yes
15631,44,91,yes
15632,45,51,no
15633,26,19,no
15634,58,70,yes
15635,43,36,no
15636,24,31,no
15637,23,22,no
15638,97,99,yes
15639,81,2,yes
15640,34,81,yes
15641,85,95,yes
15642,20,6,no
15643,10,86,yes
15644,42,21,no
15645,47,59,no
15646,65,56,yes
15647,41,90,yes
15648,11,38,no
15649,93,89,yes
15650,61,9,yes
15651,14,17,no
15652,79,1,yes
15653,26,61,yes
15654,29,84,yes
15655,87,2,yes
15656,35,50,no
15657,21,77,yes
15658,90,10,yes
15659,4,44,no
15660,27,67,yes
15661,47,12,no
15662,51,51,no
15663,83,1,yes
15664,62,61,yes
15665,1,40,no
15666,84,19,yes
15667,74,90,yes
15668,55,21,no
15669,2,13,no
15670,46,69,yes
15671,69,8,yes
15672,37,47,no
15673,12,54,no
15674,80,88,yes
15675,48,57,no
15676,77,25,yes
15677,63,13,yes
15678,97,83,yes
15679,98,38,yes
15680,2,3,no
15681,2,63,yes
15682,92,99,yes
15683,70,51,yes
15684,82,85,yes
15685,21,13,no
15686,90,63,yes
15687,20,54,no
15688,84,36,yes
15689,37,9,no
15690,28,43,no
15691,22,86,yes
15692,42,96,yes
15693,34,86,yes
15694,4,96,yes
15695,35,83,yes
15696,55,99,yes
15697,28,44,no
15698,17,8,no
15699,77,11,yes
15700,96,18,yes
15701,47,74,yes
15702,79,83,yes
15703,95,98,yes
15704,15,28,no
15705,70,93,yes
15706,59,27,no
15707,32,70,yes
15708,49,21,no
15709,56,51,no
15710,32,42,no
15711,56,100,yes
15712,32,85,yes
15713,98,98,yes
15714,66,66,yes
15715,22,83,yes
15716,41,13,no
15717,61,47,yes
15718,45,24,no
15719,37,40,no
15720,87,1,yes
15721,45,81,yes
15722,95,11,yes
15723,72,58,yes
15724,55,40,no
15725,61,53,yes
15726,12,17,no
15727,38,43,no
15728,32,91,yes
15729,77,37,yes
15730,58,8,no
15731,83,38,yes
15732,38,87,yes
15733,78,52,yes
15734,33,27,no
15735,89,25,yes
15736,77,87,yes
15737,11,50,no
15738,53,60,no
15739,79,22,yes
15740,65,62,yes
15741,50,68,yes
15742,69,91,yes
15743,9,20,no
15744,27,42,no
15745,99,75,yes
15746,92,43,yes
15747,18,52,no
15748,94,14,yes
15749,24,19,no
15750,80,100,yes
15751,27,99,yes
15752,27,99,yes
15753,29,79,yes
15754,25,21,no
15755,7,34,no
15756,37,87,yes
15757,76,61,yes
15758,21,83,yes
15759,78,84,yes
15760,92,39,yes
15761,8,83,yes
15762,75,33,yes
15763,4,37,no
15764,3,67,yes
15765,87,77,yes
15766,43,11,no
15767,26,28,no
15768,89,71,yes
15769,24,100,yes
15770,66,18,yes
15771,96,92,yes
15772,15,52,no
15773,33,57,no
15774,97,25,yes
15775,54,74,yes
15776,91,35,yes
15777,74,83,yes
15778,89,23,yes
15779,16,28,no
15780,58,1,no
15781,54,72,yes
15782,76,12,yes
15783,89,25,yes
15784,30,48,no
15785,53,99,yes
15786,70,80,yes
15787,10,45,no
15788,63,78,yes
15789,100,74,yes
15790,84,62,yes
15791,79,75,yes
15792,37,13,no
15793,10,22,no
15794,74,64,yes
15795,98,44,yes
15796,47,88,yes
15797,62,4,yes
15798,47,61,yes
15799,70,27,yes
15800,87,67,yes
15801,92,57,yes
15802,2,1,no
15803,19,42,no
15804,37,66,yes
15805,1,3,no
15806,77,94,yes
15807,60,1,no
15808,69,67,yes
15809,19,43,no
15810,24,9,no
15811,79,42,yes
15812,72,97,yes
15813,85,49,yes
15814,40,64,yes
15815,74,55,yes
15816,99,85,yes
15817,42,14,no
15818,70,33,yes
15819,96,98,yes
15820,66,71,yes
15821,1,65,yes
15822,64,68,yes
15823,19,42,no
15824,58,97,yes
15825,86,21,yes
15826,9,66,yes
15827,99,87,yes
15828,7,64,yes
15829,57,49,no
15830,97,78,yes
15831,50,56,no
15832,30,52,no
15833,60,34,no
15834,25,96,yes
15835,5,36,no
15836,79,29,yes
15837,11,4,no
15838,55,40,no
15839,14,68,yes
15840,55,53,no
15841,85,22,yes
15842,72,31,yes
15843,1,78,yes
15844,50,34,no
15845,11,27,no
15846,70,11,yes
15847,81,6,yes
15848,18,63,yes
15849,63,62,yes
15850,37,61,yes
15851,38,52,no
15852,12,100,yes
15853,43,62,yes
15854,94,10,yes
15855,67,88,yes
15856,72,23,yes
15857,68,67,yes
15858,49,82,yes
15859,73,93,yes
15860,45,54,no
15861,57,7,no
15862,91,76,yes
15863,72,73,yes
15864,48,29,no
15865,19,82,yes
15866,65,24,yes
15867,17,68,yes
15868,71,96,yes
15869,13,92,yes
15870,81,66,yes
15871,22,71,yes
15872,20,3,no
15873,19,80,yes
15874,9,64,yes
15875,73,43,yes
15876,77,84,yes
15877,44,88,yes
15878,66,65,yes
15879,72,78,yes
15880,59,4,no
15881,85,13,yes
15882,30,11,no
15883,42,22,no
15884,44,85,yes
15885,8,99,yes
15886,53,25,no
15887,15,29,no
15888,25,34,no
15889,89,71,yes
15890,53,52,no
15891,16,90,yes
15892,22,82,yes
15893,44,39,no
15894,42,74,yes
15895,31,77,yes
15896,65,18,yes
15897,16,29,no
15898,55,95,yes
15899,22,40,no
15900,22,48,no
15901,67,23,yes
15902,50,38,no
15903,49,31,no
15904,57,15,no
15905,75,66,yes
15906,86,64,yes
15907,52,43,no
15908,72,53,yes
15909,73,95,yes
15910,40,7,no
15911,82,67,yes
15912,55,44,no
15913,52,53,no
15914,15,55,no
15915,78,99,yes
15916,67,56,yes
15917,27,93,yes
15918,11,10,no
15919,95,85,yes
15920,88,11,yes
15921,34,63,yes
15922,19,95,yes
15923,29,100,yes
15924,85,65,yes
15925,24,69,yes
15926,98,80,yes
15927,15,2,no
15928,91,30,yes
15929,80,87,yes
15930,19,4,no
15931,54,29,no
15932,41,45,no
15933,75,3,yes
15934,11,13,no
15935,98,89,yes
15936,16,63,yes
15937,79,5,yes
15938,85,21,yes
15939,56,74,yes
15940,80,40,yes
15941,79,53,yes
15942,28,90,yes
15943,54,60,no
15944,9,27,no
15945,63,47,yes
15946,53,35,no
15947,87,41,yes
15948,12,45,no
15949,27,45,no
15950,55,44,no
15951,20,11,no
15952,82,63,yes
15953,82,39,yes
15954,51,21,no
15955,18,26,no
15956,25,85,yes
15957,17,59,no
15958,11,71,yes
15959,96,11,yes
15960,95,22,yes
15961,58,24,no
15962,24,84,yes
15963,2,7,no
15964,54,74,yes
15965,39,32,no
15966,62,20,yes
15967,68,71,yes
15968,74,21,yes
15969,12,20,no
15970,88,18,yes
15971,47,86,yes
15972,4,57,no
15973,40,59,no
15974,83,48,yes
15975,17,69,yes
15976,31,90,yes
15977,3,98,yes
15978,4,97,yes
15979,38,17,no
15980,26,43,no
15981,57,90,yes
15982,46,57,no
15983,63,73,yes
15984,2,84,yes
15985,79,52,yes
15986,13,56,no
15987,82,99,yes
15988,2,84,yes
15989,38,61,yes
15990,94,95,yes
15991,58,79,yes
15992,7,38,no
15993,94,62,yes
15994,3,77,yes
15995,98,43,yes
15996,57,55,no
15997,44,90,yes
15998,16,99,yes
15999,89,53,yes
16000,33,15,no
16001,41,72,yes
16002,54,68,yes
16003,20,21,no
16004,21,98,yes
16005,100,38,yes
16006,25,90,yes
16007,56,60,no
16008,7,29,no
16009,49,5,no
16010,25,86,yes
16011,64,25,yes
16012,24,21,no
16013,54,68,yes
16014,89,65,yes
16015,21,2,no
16016,10,96,yes
16017,90,35,yes
16018,36,61,yes
16019,78,82,yes
16020,6,90,yes
16021,4,38,no
16022,40,3,no
16023,3,78,yes
16024,73,80,yes
16025,21,93,yes
16026,98,32,yes
16027,47,71,yes
16028,72,64,yes
16029,89,72,yes
16030,69,77,yes
16031,93,52,yes
16032,94,25,yes
16033,91,70,yes
16034,78,92,yes
16035,71,84,yes
16036,48,67,yes
16037,55,67,yes
16038,33,68,yes
16039,36,28,no
16040,52,79,yes
16041,12,3,no
16042,14,47,no
16043,32,88,yes
16044,22,70,yes
16045,40,50,no
16046,30,97,yes
16047,83,72,yes
16048,72,76,yes
16049,70,81,yes
16050,37,59,no
16051,52,57,no
16052,31,90,yes
16053,37,90,yes
16054,11,8,no
16055,87,64,yes
16056,12,97,yes
16057,52,21,no
16058,60,4,no
16059,71,89,yes
16060,9,100,yes
16061,38,69,yes
16062,53,47,no
16063,61,100,yes
16064,17,19,no
16065,55,78,yes
16066,49,88,yes
16067,3,48,no
16068,3,34,no
16069,17,16,no
16070,24,24,no
16071,42,61,yes
16072,20,81,yes
16073,69,51,yes
16074,12,93,yes
16075,65,1,yes
16076,28,49,no
16077,95,45,yes
16078,28,19,no
16079,53,40,no
16080,64,27,yes
16081,93,53,yes
16082,84,4,yes
16083,34,75,yes
16084,26,9,no
16085,60,93,yes
16086,81,38,yes
16087,23,27,no
16088,37,84,yes
16089,45,84,yes
16090,13,54,no
16091,1,2,no
16092,92,15,yes
16093,88,37,yes
16094,100,13,yes
16095,50,77,yes
16096,33,18,no
16097,13,86,yes
16098,77,89,yes
16099,6,46,no
16100,13,3,no
16101,47,90,yes
16102,90,12,yes
16103,62,49,yes
16104,35,17,no
16105,45,87,yes
16106,32,55,no
16107,98,92,yes
16108,36,84,yes
16109,14,26,no
16110,47,95,yes
16111,66,54,yes
16112,31,86,yes
16113,10,34,no
16114,35,30,no
16115,61,61,yes
16116,22,32,no
16117,20,33,no
16118,32,43,no
16119,21,39,no
16120,37,23,no
16121,86,73,yes
16122,74,59,yes
16123,34,66,yes
16124,99,83,yes
16125,64,2,yes
16126,49,63,yes
16127,40,23,no
16128,82,4,yes
16129,88,41,yes
16130,100,82,yes
16131,6,7,no
16132,64,89,yes
16133,55,78,yes
16134,6,41,no
16135,19,23,no
16136,85,33,yes
16137,100,83,yes
16138,67,60,yes
16139,64,12,yes
16140,81,8,yes
16141,22,23,no
16142,8,38,no
16143,79,55,yes
16144,2,18,no
16145,6,47,no
16146,100,89,yes
16147,19,77,yes
16148,85,77,yes
16149,63,56,yes
16150,5,44,no
16151,31,15,no
16152,21,76,yes
16153,16,49,no
16154,5,89,yes
16155,67,68,yes
16156,73,27,yes
16157,31,81,yes
16158,43,31,no
16159,16,73,yes
16160,92,16,yes
16161,18,51,no
16162,84,95,yes
16163,45,3,no
16164,54,41,no
16165,30,82,yes
16166,70,74,yes
16167,7,11,no
16168,68,49,yes
16169,76,53,yes
16170,21,65,yes
16171,14,65,yes
16172,74,60,yes
16173,76,100,yes
16174,100,90,yes
16175,55,72,yes
16176,33,99,yes
16177,74,95,yes
16178,94,11,yes
16179,64,18,yes
16180,93,30,yes
16181,93,55,yes
16182,6,68,yes
16183,20,11,no
16184,35,79,yes
16185,60,10,no
16186,15,56,no
16187,52,14,no
16188,81,16,yes
16189,41,8,no
16190,24,25,no
16191,47,36,no
16192,88,95,yes
16193,25,42,no
16194,100,16,yes
16195,25,88,yes
16196,73,68,yes
16197,81,18,yes
16198,74,82,yes
16199,73,62,yes
16200,98,6,yes
16201,31,20,no
16202,58,97,yes
16203,10,9,no
16204,53,86,yes
16205,41,33,no
16206,24,78,yes
16207,32,36,no
16208,56,82,yes
16209,5,35,no
16210,63,56,yes
16211,39,33,no
16212,33,51,no
16213,54,9,no
16214,90,68,yes
16215,95,98,yes
16216,64,90,yes
16217,53,10,no
16218,65,71,yes
16219,85,62,yes
16220,64,33,yes
16221,31,57,no
16222,92,89,yes
16223,11,56,no
16224,77,5,yes
16225,39,31,no
16226,78,23,yes
16227,2,30,no
16228,73,98,yes
16229,79,78,yes
16230,27,31,no
16231,65,29,yes
16232,65,96,yes
16233,52,92,yes
16234,40,76,yes
16235,59,77,yes
16236,5,21,no
16237,57,38,no
16238,19,11,no
16239,84,61,yes
16240,83,74,yes
16241,10,53,no
16242,42,94,yes
16243,45,10,no
16244,37,76,yes
16245,42,48,no
16246,78,65,yes
16247,10,41,no
16248,32,65,yes
16249,5,88,yes
16250,93,65,yes
16251,50,99,yes
16252,91,37,yes
16253,94,39,yes
16254,46,39,no
16255,35,34,no
16256,76,29,yes
16257,7,31,no
16258,15,55,no
16259,91,37,yes
16260,98,33,yes
16261,91,96,yes
16262,72,82,yes
16263,2,42,no
16264,96,100,yes
16265,36,72,yes
16266,48,71,yes
16267,73,36,yes
16268,79,56,yes
16269,65,87,yes
16270,79,99,yes
16271,97,91,yes
16272,53,70,yes
16273,22,27,no
16274,67,28,yes
16275,96,35,yes
16276,42,9,no
16277,19,66,yes
16278,69,53,yes
16279,24,75,yes
16280,74,87,yes
16281,78,39,yes
16282,96,96,yes
16283,17,95,yes
16284,30,3,no
16285,63,57,yes
16286,56,67,yes
16287,4,21,no
16288,7,18,no
16289,38,59,no
16290,54,88,yes
16291,3,9,no
16292,59,17,no
16293,81,24,yes
16294,49,75,yes
16295,63,27,yes
16296,2,53,no
16297,90,84,yes
16298,81,79,yes
16299,86,48,yes
16300,20,81,yes
16301,10,68,yes
16302,39,28,no
16303,38,96,yes
16304,31,43,no
16305,87,34,yes
16306,83,80,yes
16307,58,16,no
16308,64,77,yes
16309,56,17,no
16310,7,26,no
16311,49,24,no
16312,60,2,no
16313,100,76,yes
16314,58,92,yes
16315,23,47,no
16316,34,35,no
16317,45,85,yes
16318,28,99,yes
16319,33,32,no
16320,47,83,yes
16321,92,17,yes
16322,84,94,yes
16323,50,68,yes
16324,57,7,no
16325,24,55,no
16326,23,66,yes
16327,71,77,yes
16328,53,34,no
16329,54,87,yes
16330,18,4,no
16331,75,29,yes
16332,35,98,yes
16333,3,16,no
16334,75,95,yes
16335,82,6,yes
16336,68,28,yes
16337,63,46,yes
16338,68,93,yes
16339,47,38,no
16340,4,1,no
16341,98,31,yes
16342,24,22,no
16343,5,7,no
16344,31,88,yes
16345,27,23,no
16346,42,78,yes
16347,28,75,yes
16348,61,46,yes
16349,95,10,yes
16350,41,100,yes
16351,27,37,no
16352,69,47,yes
16353,55,31,no
16354,90,77,yes
16355,30,67,yes
16356,28,69,yes
16357,75,14,yes
16358,8,10,no
16359,4,26,no
16360,91,97,yes
16361,54,33,no
16362,21,1,no
16363,53,80,yes
16364,1,89,yes
16365,74,13,yes
16366,9,46,no
16367,72,14,yes
16368,17,72,yes
16369,34,66,yes
16370,99,93,yes
16371,20,76,yes
16372,30,82,yes
16373,95,31,yes
16374,7,22,no
16375,83,38,yes
16376,1,96,yes
16377,49,48,no
16378,57,37,no
16379,51,42,no
16380,84,95,yes
16381,57,31,no
16382,83,14,yes
16383,84,26,yes
16384,27,27,no
16385,10,79,yes
16386,40,13,no
16387,35,17,no
16388,26,50,no
16389,73,18,yes
16390,58,1,no
16391,90,73,yes
16392,13,29,no
16393,27,25,no
16394,18,23,no
16395,48,100,yes
16396,10,60,no
16397,81,4,yes
16398,47,38,no
16399,57,88,yes
16400,55,92,yes
16401,80,75,yes
16402,63,71,yes
16403,56,94,yes
16404,54,85,yes
16405,77,33,yes
16406,64,17,yes
16407,70,43,yes
16408,51,43,no
16409,23,58,no
16410,81,6,yes
16411,9,67,yes
16412,27,36,no
16413,49,9,no
16414,17,77,yes
16415,54,32,no
16416,14,30,no
16417,10,62,yes
16418,17,88,yes
16419,17,77,yes
16420,3,91,yes
16421,94,86,yes
16422,77,74,yes
16423,32,11,no
16424,10,38,no
16425,70,94,yes
16426,5,72,yes
16427,84,78,yes
16428,22,82,yes
16429,65,50,yes
16430,36,6,no
16431,61,29,yes
16432,67,97,yes
16433,73,15,yes
16434,34,81,yes
16435,77,39,yes
16436,46,33,no
16437,36,88,yes
16438,55,83,yes
16439,17,78,yes
16440,20,15,no
16441,86,62,yes
16442,72,59,yes
16443,84,26,yes
16444,49,54,no
16445,2,37,no
16446,8,53,no
16447,42,94,yes
16448,15,78,yes
16449,85,69,yes
16450,21,47,no
16451,61,23,yes
16452,49,31,no
16453,39,69,yes
16454,22,54,no
16455,87,72,yes
16456,2,31,no
16457,99,24,yes
16458,89,72,yes
16459,42,6,no
16460,19,33,no
16461,5,30,no
16462,73,28,yes
16463,39,85,yes
16464,20,5,no
16465,41,64,yes
16466,100,95,yes
16467,55,32,no
16468,25,70,yes
16469,8,62,yes
16470,47,69,yes
16471,28,99,yes
16472,80,74,yes
16473,30,82,yes
16474,38,22,no
16475,46,8,no
16476,94,73,yes
16477,87,98,yes
16478,74,20,yes
16479,65,38,yes
16480,23,20,no
16481,84,4,yes
16482,4,70,yes
16483,47,37,no
16484,12,38,no
16485,92,3,yes
16486,3,39,no
16487,65,1,yes
16488,43,4,no
16489,27,30,no
16490,49,82,yes
16491,66,87,yes
16492,63,34,yes
16493,50,75,yes
16494,34,32,no
16495,76,53,yes
16496,95,40,yes
16497,10,75,yes
16498,92,63,yes
16499,62,53,yes
16500,35,100,yes
16501,78,70,yes
16502,42,99,yes
16503,29,93,yes
16504,83,13,yes
16505,75,18,yes
16506,55,83,yes
16507,64,92,yes
16508,70,7,yes
